feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
ASV_4_Corynebacterium_nan	collection_season2	winter	1.70744479770768	0.486186817659009	255	205	0.000558224110631246	0.0443155927143817
ASV_1_Moraxella_nan	age_days_numeric	age_days_numeric	0.433722158358875	0.127129300102534	255	248	0.000805738049352395	0.0443155927143817
ASV_2_Haemophilus_nan	collection_season2	spring	2.06462287626158	0.639455416936368	255	139	0.00141925169500248	0.0520392288167575
ASV_3_Haemophilus_nan	collection_season2	spring	2.11280979829524	0.705222418013521	255	123	0.00301226381188519	0.0828372548268426
ASV_35_ASV_35_nan	HIV	_unexposed	0.90863591965263	0.311399558024472	255	52	0.00453025456528382	0.0996656004362441
ASV_10_Streptococcus_nan	collection_season2	winter	-1.00859012426314	0.367476594157696	255	65	0.00677200537244483	0.124153431828155
ASV_8_Corynebacterium_nan	age_days_numeric	age_days_numeric	-0.303304618207871	0.12001452417043	255	94	0.012404732047173	0.170565065648629
ASV_11_Moraxella_lincolnii	age_days_numeric	age_days_numeric	0.188397626406757	0.0739944715670679	255	34	0.0117879276921761	0.170565065648629
ASV_3_Haemophilus_nan	age_days_numeric	age_days_numeric	0.461554244734853	0.186206609195845	255	123	0.0141638078496645	0.173113207051454
ASV_35_ASV_35_nan	collection_season2	winter	-0.724221475924341	0.306770062941973	255	52	0.0194188411735728	0.213607252909301
ASV_5_Staphylococcus_nan	age_days_numeric	age_days_numeric	-0.31636819629741	0.137980675071906	255	72	0.0230669865378699	0.230669865378699
ASV_39_Gemella_nan	collection_season2	winter	-0.58563457782529	0.263731171518739	255	48	0.0277081762060302	0.253991615221943
ASV_34_Corynebacterium_nan	collection_season2	winter	0.653273067005122	0.311939546773952	255	30	0.037714545232185	0.319123075041565
ASV_10_Streptococcus_nan	HIV	_unexposed	0.738483065061039	0.366259661793803	255	65	0.0469918418755872	0.360137990011356
ASV_49_Streptobacillus_nan	age_days_numeric	age_days_numeric	-0.150321496781988	0.0758623318400851	255	23	0.0491097259106395	0.360137990011356
ASV_6_Dolosigranulum_pigrum	HIV	_unexposed	-1.11862394387932	0.568750414496028	255	198	0.0525550024329329	0.361315641726414
ASV_34_Corynebacterium_nan	HIV	_unexposed	-0.616150734859698	0.323597063259463	255	30	0.0604065533740091	0.39086593359653
ASV_11_Moraxella_lincolnii	collection_season2	winter	-0.620364373707784	0.334553737393522	255	34	0.0649043174911663	0.39663749577935
ASV_1_Moraxella_nan	HIV	_unexposed	-0.836234229699854	0.455550553949726	255	248	0.0700632046288248	0.405629079430038
ASV_39_Gemella_nan	HIV	_unexposed	0.47354030310775	0.271464557149885	255	48	0.0847668753667898	0.444016966206994
ASV_2_Haemophilus_nan	collection_season2	autumn	-1.08089953511865	0.618831551911168	255	139	0.0819595605098934	0.444016966206994
ASV_6_Dolosigranulum_pigrum	collection_season2	winter	0.800441741683338	0.510891050166397	255	198	0.1187554667478	0.523426728641658
ASV_10_Streptococcus_nan	collection_season2	spring	-0.610082186108082	0.39160315866297	255	65	0.120816062672428	0.523426728641658
ASV_39_Gemella_nan	collection_season2	spring	-0.444563699531114	0.277000993132681	255	48	0.109959696260764	0.523426728641658
ASV_49_Streptobacillus_nan	collection_season2	winter	-0.363224045431437	0.230177922705538	255	23	0.116462469272851	0.523426728641658
ASV_11_Moraxella_lincolnii	collection_season2	spring	-0.481091739993077	0.311326579488152	255	34	0.123719044951665	0.523426728641658
ASV_34_Corynebacterium_nan	collection_season2	autumn	0.439194043424175	0.317647934036298	255	30	0.16809167883083	0.603355341283256
ASV_4_Corynebacterium_nan	collection_season2	autumn	0.682754915840115	0.486411898364375	255	205	0.161711605221712	0.603355341283256
ASV_58_Porphyromonas_nan	age_days_numeric	age_days_numeric	0.130451081023059	0.0914944540953829	255	37	0.155741407185367	0.603355341283256
ASV_33_Alloprevotella_nan	collection_season2	winter	-0.362822583682895	0.26326564185216	255	33	0.170036505270736	0.603355341283256
ASV_39_Gemella_nan	age_days_numeric	age_days_numeric	-0.122993078093851	0.0858270977276639	255	48	0.153643111236132	0.603355341283256
ASV_40_Porphyromonas_nan	collection_season2	autumn	0.319195954147997	0.237496278031154	255	23	0.180299976284843	0.60427708241257
ASV_6_Dolosigranulum_pigrum	collection_season2	spring	-0.697775060103216	0.520463622796285	255	198	0.181283124723771	0.60427708241257
ASV_13_Neisseria_nan	age_days_numeric	age_days_numeric	-0.0974914021646716	0.0772866590787608	255	35	0.208858980887884	0.67572023228433
ASV_40_Porphyromonas_nan	HIV	_unexposed	0.281061464789982	0.227691890950789	255	23	0.220522079780103	0.693069393594609
ASV_34_Corynebacterium_nan	collection_season2	spring	-0.287508464198147	0.326549338719615	255	30	0.379577227514269	0.707686356382536
ASV_4_Corynebacterium_nan	age_days_numeric	age_days_numeric	0.135705719177236	0.147492699012992	255	205	0.358808245212912	0.707686356382536
ASV_4_Corynebacterium_nan	HIV	_unexposed	-0.560643867283668	0.521890689432949	255	205	0.285804460452648	0.707686356382536
ASV_40_Porphyromonas_nan	collection_season2	spring	0.257819309774292	0.242502245695774	255	23	0.288965352688208	0.707686356382536
ASV_58_Porphyromonas_nan	collection_season2	winter	-0.295061751788722	0.304893576519573	255	37	0.334408756995512	0.707686356382536
ASV_33_Alloprevotella_nan	age_days_numeric	age_days_numeric	-0.0882417335439002	0.0868990714578667	255	33	0.311319946441081	0.707686356382536
ASV_33_Alloprevotella_nan	collection_season2	spring	-0.272106635427588	0.277407773211094	255	33	0.327757634237773	0.707686356382536
ASV_63_ASV_63_nan	age_days_numeric	age_days_numeric	-0.0596786068975836	0.0654789822689747	255	21	0.363353164002156	0.707686356382536
ASV_7_Streptococcus_nan	collection_season2	winter	0.621118554598407	0.574070473188335	255	158	0.280605934161823	0.707686356382536
ASV_7_Streptococcus_nan	HIV	_unexposed	-0.6360671372409	0.634879748160294	255	158	0.319411044953155	0.707686356382536
ASV_5_Staphylococcus_nan	collection_season2	winter	-0.420159348804781	0.466533547567551	255	72	0.368928128602636	0.707686356382536
ASV_35_ASV_35_nan	age_days_numeric	age_days_numeric	-0.111950216514112	0.102570978725746	255	52	0.276589147129803	0.707686356382536
ASV_49_Streptobacillus_nan	collection_season2	spring	-0.250772494709507	0.242459608944424	255	23	0.302164259557575	0.707686356382536
ASV_49_Streptobacillus_nan	HIV	_unexposed	0.245270898770983	0.235355760643414	255	23	0.300358783076689	0.707686356382536
ASV_13_Neisseria_nan	collection_season2	autumn	-0.22385660239884	0.25157478466832	255	35	0.374459175406005	0.707686356382536
ASV_13_Neisseria_nan	collection_season2	winter	-0.223988103391293	0.249948168471019	255	35	0.371373323472419	0.707686356382536
ASV_13_Neisseria_nan	HIV	_unexposed	0.25234990491906	0.265015389305119	255	35	0.343773305394702	0.707686356382536
ASV_20_Neisseria_nan	collection_season2	autumn	-0.274952690736418	0.287665476756316	255	25	0.340137321182593	0.707686356382536
ASV_22_ASV_22_nan	collection_season2	autumn	-0.389800066821674	0.412499555149981	255	124	0.345595756876675	0.707686356382536
ASV_22_ASV_22_nan	collection_season2	winter	0.396332764719206	0.42427746265777	255	124	0.351297365646806	0.707686356382536
ASV_1_Moraxella_nan	collection_season2	spring	0.496211999824473	0.435107286354304	255	248	0.255270656669641	0.707686356382536
ASV_1_Moraxella_nan	collection_season2	autumn	0.379565191813017	0.421424944169199	255	248	0.368662984292935	0.707686356382536
ASV_1_Moraxella_nan	collection_season2	winter	0.490230744234951	0.422232873984064	255	248	0.247108748448158	0.707686356382536
ASV_11_Moraxella_lincolnii	collection_season2	autumn	-0.346777239487751	0.304455538742316	255	34	0.255890320380885	0.707686356382536
ASV_4_Corynebacterium_nan	collection_season2	spring	-0.429094098190785	0.501988656645392	255	205	0.393546083425404	0.721501152946574
ASV_8_Corynebacterium_nan	collection_season2	spring	-0.374213614475098	0.464501082924585	255	94	0.421233217334399	0.729658753301947
ASV_40_Porphyromonas_nan	collection_season2	winter	-0.179072733668632	0.227844269973125	255	23	0.433088823041365	0.729658753301947
ASV_5_Staphylococcus_nan	collection_season2	autumn	0.36194719383132	0.463026752817366	255	72	0.435153911781344	0.729658753301947
ASV_20_Neisseria_nan	age_days_numeric	age_days_numeric	-0.0733205406105429	0.0882032415490067	255	25	0.406974318273548	0.729658753301947
ASV_20_Neisseria_nan	collection_season2	spring	-0.239091340301632	0.296579525884084	255	25	0.420984186597819	0.729658753301947
ASV_20_Neisseria_nan	collection_season2	winter	0.222453689349097	0.286060904494549	255	25	0.437795251981168	0.729658753301947
ASV_34_Corynebacterium_nan	age_days_numeric	age_days_numeric	-0.076285679598878	0.100080961580172	255	30	0.446958754052113	0.732485441316295
ASV_22_ASV_22_nan	age_days_numeric	age_days_numeric	-0.0884039675750113	0.117488096050969	255	124	0.452809181904619	0.732485441316295
ASV_8_Corynebacterium_nan	collection_season2	autumn	0.27489833533078	0.44900160349125	255	94	0.540936594985886	0.733773905131276
ASV_33_Alloprevotella_nan	collection_season2	autumn	0.161648993136042	0.27049240436241	255	33	0.550687280256441	0.733773905131276
ASV_10_Streptococcus_nan	collection_season2	autumn	-0.250743079779452	0.38375180782364	255	65	0.514168277636381	0.733773905131276
ASV_24_Streptococcus_nan	age_days_numeric	age_days_numeric	0.0673795803051455	0.10651231940717	255	55	0.52782813704823	0.733773905131276
ASV_24_Streptococcus_nan	HIV	_unexposed	-0.250759232932315	0.365439830792058	255	55	0.494494519286522	0.733773905131276
ASV_7_Streptococcus_nan	collection_season2	spring	-0.367618508809737	0.586198284071884	255	158	0.531174576715549	0.733773905131276
ASV_5_Staphylococcus_nan	HIV	_unexposed	0.325573666176138	0.509711946061294	255	72	0.524760662389668	0.733773905131276
ASV_35_ASV_35_nan	collection_season2	spring	-0.228381015768011	0.324179857665025	255	52	0.481903377249512	0.733773905131276
ASV_35_ASV_35_nan	collection_season2	autumn	-0.191332930301732	0.316467453255198	255	52	0.546049369966138	0.733773905131276
ASV_13_Neisseria_nan	collection_season2	spring	0.183181718477509	0.259322343413319	255	35	0.48066648305374	0.733773905131276
ASV_20_Neisseria_nan	HIV	_unexposed	0.180703367381315	0.303845664604844	255	25	0.553665764780872	0.733773905131276
ASV_2_Haemophilus_nan	HIV	_unexposed	0.436208687211202	0.679943090184413	255	139	0.522964868104125	0.733773905131276
ASV_3_Haemophilus_nan	collection_season2	autumn	0.484284097262486	0.681047247920887	255	123	0.477695662143015	0.733773905131276
ASV_3_Haemophilus_nan	collection_season2	winter	0.477849387143491	0.713323123979176	255	123	0.503603200606344	0.733773905131276
ASV_11_Moraxella_lincolnii	HIV	_unexposed	0.357899451113916	0.55345771485926	255	34	0.519647048306703	0.733773905131276
ASV_24_Streptococcus_nan	collection_season2	spring	-0.189859426418711	0.357478802005228	255	55	0.595858762685842	0.771111339946384
ASV_49_Streptobacillus_nan	collection_season2	autumn	-0.127119728943082	0.236383740498963	255	23	0.59125404383781	0.771111339946384
ASV_63_ASV_63_nan	HIV	_unexposed	-0.137632275641346	0.268150817751526	255	21	0.60913398479983	0.779124864278852
ASV_8_Corynebacterium_nan	HIV	_unexposed	-0.295886016079077	0.605613178575752	255	94	0.626437192537581	0.792047025047517
ASV_8_Corynebacterium_nan	collection_season2	winter	0.207949366751347	0.474900485705903	255	94	0.661871386327448	0.800424889181885
ASV_58_Porphyromonas_nan	HIV	_unexposed	0.141259453445147	0.329705666618367	255	37	0.669446270952122	0.800424889181885
ASV_39_Gemella_nan	collection_season2	autumn	-0.119572654761979	0.269764682658702	255	48	0.657998017394953	0.800424889181885
ASV_2_Haemophilus_nan	age_days_numeric	age_days_numeric	0.080636879955667	0.184639799130769	255	139	0.662859791233696	0.800424889181885
ASV_2_Haemophilus_nan	collection_season2	winter	-0.269472237873863	0.623161677879311	255	139	0.665917681712262	0.800424889181885
ASV_24_Streptococcus_nan	collection_season2	winter	-0.131443180924048	0.34458676892888	255	55	0.703314338877575	0.831877175016486
ASV_6_Dolosigranulum_pigrum	collection_season2	autumn	0.130907110974742	0.503110232338487	255	198	0.794931593740552	0.930239099058092
ASV_58_Porphyromonas_nan	collection_season2	spring	0.0685306301952605	0.313917338998037	255	37	0.827378745307177	0.958017494566205
ASV_5_Staphylococcus_nan	collection_season2	spring	-0.0989267498388262	0.478499815799338	255	72	0.836387205066205	0.95836033913836
ASV_40_Porphyromonas_nan	age_days_numeric	age_days_numeric	-0.004055664011264	0.0787511354656706	255	23	0.958986261621406	0.980867861207563
ASV_58_Porphyromonas_nan	collection_season2	autumn	-0.0141035994973009	0.303990564088673	255	37	0.963033900094698	0.980867861207563
ASV_33_Alloprevotella_nan	HIV	_unexposed	0.032113845547489	0.268977833075358	255	33	0.905259999175831	0.980867861207563
ASV_63_ASV_63_nan	collection_season2	spring	-0.0230060428906756	0.236633824581678	255	21	0.922629219747654	0.980867861207563
ASV_63_ASV_63_nan	collection_season2	autumn	0.0109002691171711	0.228536401492306	255	21	0.961997088174446	0.980867861207563
ASV_63_ASV_63_nan	collection_season2	winter	-0.0192204119134117	0.234433179357518	255	21	0.934735666010184	0.980867861207563
ASV_6_Dolosigranulum_pigrum	age_days_numeric	age_days_numeric	-0.0155801935489931	0.147395044608207	255	198	0.9159405637175	0.980867861207563
ASV_10_Streptococcus_nan	age_days_numeric	age_days_numeric	0.016894070987163	0.127769382416209	255	65	0.894960309346755	0.980867861207563
ASV_24_Streptococcus_nan	collection_season2	autumn	0.0161942330829194	0.346790612912466	255	55	0.962793438593232	0.980867861207563
ASV_7_Streptococcus_nan	age_days_numeric	age_days_numeric	-0.0269124303757045	0.16703516860625	255	158	0.87219160600712	0.980867861207563
ASV_22_ASV_22_nan	collection_season2	spring	-0.036124936747048	0.427179307898626	255	124	0.932674854025558	0.980867861207563
ASV_3_Haemophilus_nan	HIV	_unexposed	0.0688761201576996	0.873750315939201	255	123	0.93736351607237	0.980867861207563
ASV_7_Streptococcus_nan	collection_season2	autumn	0.00885210668028494	0.566836419059656	255	158	0.987552961589342	0.99161024674653
ASV_22_ASV_22_nan	HIV	_unexposed	-0.00515825433988823	0.489076623834846	255	124	0.99161024674653	0.99161024674653
