feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
ASV_5_Staphylococcus_nan	collection_season2	spring	-2.09549724485977	0.603538432725603	210	138	0.000653921550857618	0.0980882326286426
ASV_14_Corynebacterium_nan	collection_season2	winter	-1.04702946738198	0.394607686359549	210	32	0.00912455970191227	0.170330164451195
ASV_7_Streptococcus_nan	age_days_numeric	age_days_numeric	3.21518702118814	1.08333012432197	210	83	0.0034298388522767	0.170330164451195
ASV_5_Staphylococcus_nan	collection_season2	winter	-1.94079710344542	0.679223517715486	210	138	0.00484775308254843	0.170330164451195
ASV_13_Neisseria_nan	age_days_numeric	age_days_numeric	1.83232284422068	0.706446065654152	210	29	0.0102198098670717	0.170330164451195
ASV_13_Neisseria_nan	timepoint_month	M02	-2.30968148523391	0.836230107882937	210	29	0.00631097643825524	0.170330164451195
ASV_13_Neisseria_nan	timepoint_month	M03	-4.59601690880546	1.71965635604524	210	29	0.00817147555906562	0.170330164451195
ASV_18_Klebsiella_nan	collection_season2	spring	-0.719321917515662	0.271829429348125	210	29	0.00877748131506569	0.170330164451195
ASV_2_Haemophilus_nan	collection_season2	spring	1.5930254577347	0.591501670593453	210	104	0.00785172554341689	0.170330164451195
ASV_14_Corynebacterium_nan	collection_season2	spring	-0.863185437846788	0.359915459030218	210	32	0.0178767267661517	0.178767267661517
ASV_4_Corynebacterium_nan	collection_season2	spring	1.529325462294	0.633247409984372	210	136	0.0167051460461881	0.178767267661517
ASV_7_Streptococcus_nan	timepoint_month	M02	-3.06227260740823	1.27439176866032	210	83	0.0173579602636191	0.178767267661517
ASV_7_Streptococcus_nan	timepoint_month	M03	-6.40108994437939	2.63217903331702	210	83	0.016061798116294	0.178767267661517
ASV_5_Staphylococcus_nan	age_days_numeric	age_days_numeric	-2.88517272447842	1.16384630148743	210	138	0.014050623900146	0.178767267661517
ASV_2_Haemophilus_nan	collection_season2	winter	1.67450086084316	0.660002811031802	210	104	0.0122800856417035	0.178767267661517
