feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
ASV_5_Staphylococcus_nan	age_days_numeric	age_days_numeric	-1.75839032566416	0.249508712455238	210	141	7.15688714019339e-11	4.47305446262087e-09
ASV_1_Moraxella_nan	age_days_numeric	age_days_numeric	1.66136475274074	0.235411466802636	210	179	6.98138030419053e-11	4.47305446262087e-09
ASV_22_ASV_22_nan	age_days_numeric	age_days_numeric	1.00926718612425	0.165980408755086	210	42	1.02922872771735e-08	4.28845303215564e-07
ASV_14_Corynebacterium_nan	age_days_numeric	age_days_numeric	-0.684647033670265	0.129274028026614	210	32	4.28562065213827e-07	1.33925645379321e-05
ASV_2_Haemophilus_nan	age_days_numeric	age_days_numeric	1.12421261411259	0.239561247601112	210	104	6.23176570841419e-06	0.000155794142710355
ASV_7_Streptococcus_nan	age_days_numeric	age_days_numeric	0.615501122351201	0.158166174781111	210	83	0.000152747654071649	0.00318224279315935
ASV_6_Dolosigranulum_pigrum	age_days_numeric	age_days_numeric	0.863105578095066	0.247313783808528	210	133	0.000643990002969537	0.010062343796399
ASV_5_Staphylococcus_nan	collection_season2	spring	-2.81802668174649	0.810175080865143	210	141	0.000637906786681212	0.010062343796399
ASV_3_Haemophilus_nan	age_days_numeric	age_days_numeric	0.755954287424485	0.233586418907002	210	62	0.001507981300106	0.0209441847236944
ASV_8_Corynebacterium_nan	age_days_numeric	age_days_numeric	-0.750817116298905	0.236604714118654	210	121	0.00185103763934466	0.0210345186289166
ASV_10_Streptococcus_nan	age_days_numeric	age_days_numeric	-0.642563970153877	0.201609181305173	210	108	0.00176566803963602	0.0210345186289166
ASV_8_Corynebacterium_nan	siblings2	yes	-2.38082265322382	0.774439919119952	210	121	0.0030584037544118	0.0318583724417896
ASV_5_Staphylococcus_nan	collection_season2	winter	-2.72015511290774	0.914644649132266	210	141	0.00339694064372824	0.0326628908050792
ASV_35_ASV_35_nan	age_days_numeric	age_days_numeric	0.453367391245906	0.159007283294258	210	34	0.00499477973841238	0.0445962476643963
ASV_2_Haemophilus_nan	collection_season2	spring	1.87799563637846	0.719617001763945	210	104	0.00993234982578121	0.0827695818815101
ASV_2_Haemophilus_nan	collection_season2	winter	2.07906977241739	0.805613606768405	210	104	0.0108843176248626	0.0850337314442389
ASV_14_Corynebacterium_nan	collection_season2	spring	-0.771252636860808	0.341747103840936	210	32	0.0256020897884134	0.158609380729913
ASV_4_Corynebacterium_nan	collection_season2	spring	1.9807549115385	0.886427189251555	210	138	0.0266463759626254	0.158609380729913
ASV_63_ASV_63_nan	collection_season2	autumn	-0.926442741200236	0.405859510419543	210	29	0.0234835629751248	0.158609380729913
ASV_18_Klebsiella_nan	age_days_numeric	age_days_numeric	-0.384350031815761	0.167709861805677	210	29	0.0229405008610072	0.158609380729913
ASV_18_Klebsiella_nan	collection_season2	spring	-0.958053344547859	0.423058397383783	210	29	0.0245891714032623	0.158609380729913
ASV_14_Corynebacterium_nan	collection_season2	winter	-0.797753808234323	0.376954954311329	210	32	0.0364250973242069	0.206960780251176
ASV_39_Gemella_nan	collection_season2	winter	1.27095528419396	0.629983737058496	210	88	0.0452582421046824	0.245968707090665
ASV_28_Corynebacterium_nan	age_days_numeric	age_days_numeric	-0.337717491235975	0.177800496487545	210	36	0.0594880002802419	0.30412002458126
ASV_28_Corynebacterium_nan	collection_season2	winter	-0.949584462440098	0.515739936071365	210	36	0.0681228855062023	0.30412002458126
ASV_28_Corynebacterium_nan	siblings2	yes	-0.754349159463553	0.396141535386397	210	36	0.0611585022746746	0.30412002458126
ASV_35_ASV_35_nan	collection_season2	winter	1.02693627711631	0.550371349102326	210	34	0.0640427082450053	0.30412002458126
ASV_100_Veillonella_massiliensis	age_days_numeric	age_days_numeric	-0.261250146624243	0.141567998510159	210	45	0.0670218530091437	0.30412002458126
ASV_39_Gemella_nan	age_days_numeric	age_days_numeric	-0.297293608044113	0.165565315351013	210	88	0.0747141364300288	0.322043691508745
ASV_34_Corynebacterium_nan	siblings2	yes	-0.310148914941469	0.191456135878727	210	28	0.109906129706029	0.457942207108454
ASV_10_Streptococcus_nan	collection_season2	autumn	-1.1006825342651	0.693808257853747	210	108	0.114232631230318	0.460615448509345
ASV_58_Porphyromonas_nan	age_days_numeric	age_days_numeric	0.171963571551993	0.111329134465135	210	32	0.124617371274802	0.486786606542197
ASV_63_ASV_63_nan	siblings2	yes	-0.502532895789699	0.326777404121296	210	29	0.128751562106674	0.48769531101013
ASV_3_Haemophilus_nan	siblings2	yes	1.31210042611709	0.882898523239963	210	62	0.141815375807177	0.521380058114623
ASV_5_Staphylococcus_nan	collection_season2	autumn	-1.18664535889316	0.850911851492183	210	141	0.164694957101878	0.584966061643703
ASV_18_Klebsiella_nan	collection_season2	winter	-0.641339245132019	0.464051921007196	210	29	0.168470225753387	0.584966061643703
ASV_4_Corynebacterium_nan	collection_season2	winter	1.36095067006376	1.00616926693654	210	138	0.177938530209048	0.601143683138675
ASV_7_Streptococcus_nan	siblings2	yes	0.802630822460213	0.596816205590828	210	83	0.183076705462051	0.602226004809379
ASV_35_ASV_35_nan	collection_season2	spring	0.613667158529084	0.490209648332989	210	34	0.212409759642197	0.680800511673708
ASV_40_Porphyromonas_nan	collection_season2	spring	0.6232107032639	0.517497894381049	210	44	0.230018092070989	0.718806537721842
ASV_28_Corynebacterium_nan	collection_season2	autumn	-0.576865326847036	0.539810573857267	210	36	0.28654268572527	0.75032359235368
ASV_34_Corynebacterium_nan	age_days_numeric	age_days_numeric	-0.0977320513213411	0.087217697734989	210	28	0.26431853812444	0.75032359235368
ASV_34_Corynebacterium_nan	collection_season2	autumn	-0.277477884002687	0.263198417218323	210	28	0.293070445988361	0.75032359235368
ASV_4_Corynebacterium_nan	collection_season2	autumn	0.951975704314652	0.904202082119906	210	138	0.293722434270327	0.75032359235368
ASV_63_ASV_63_nan	collection_season2	spring	-0.3975566860381	0.365145385274931	210	29	0.277991911501643	0.75032359235368
ASV_63_ASV_63_nan	collection_season2	winter	-0.463028998369903	0.406898539284237	210	29	0.25719442703995	0.75032359235368
ASV_49_Streptobacillus_nan	siblings2	yes	0.392933954946264	0.348661165881649	210	30	0.26369355177316	0.75032359235368
ASV_2_Haemophilus_nan	siblings2	yes	0.709211588260568	0.662747151237186	210	104	0.288384511534348	0.75032359235368
ASV_1_Moraxella_nan	siblings2	yes	0.822176220265112	0.777581135880304	210	179	0.294126848202643	0.75032359235368
ASV_10_Streptococcus_nan	collection_season2	spring	-0.677181862438611	0.667236014261195	210	108	0.31153260888445	0.767389030770231
ASV_18_Klebsiella_nan	collection_season2	autumn	-0.501280379671203	0.495703730623142	210	29	0.313094724554254	0.767389030770231
ASV_6_Dolosigranulum_pigrum	collection_season2	spring	0.845513973280385	0.870672131857244	210	133	0.332733111207674	0.799839209633831
ASV_34_Corynebacterium_nan	collection_season2	spring	0.175327232686068	0.227277488333934	210	28	0.441799643914603	0.821902843958824
ASV_40_Porphyromonas_nan	collection_season2	winter	0.441784024807166	0.587625086567194	210	44	0.453175639699572	0.821902843958824
ASV_40_Porphyromonas_nan	collection_season2	autumn	-0.440385816008346	0.526715794517894	210	44	0.404128702098094	0.821902843958824
ASV_58_Porphyromonas_nan	collection_season2	spring	-0.250655560160431	0.318268946778139	210	32	0.432198447227027	0.821902843958824
ASV_33_Alloprevotella_nan	collection_season2	autumn	-0.610799141901937	0.659838506444929	210	54	0.355707518371925	0.821902843958824
ASV_63_ASV_63_nan	age_days_numeric	age_days_numeric	0.102949657278325	0.126600619926565	210	29	0.417452271780881	0.821902843958824
ASV_10_Streptococcus_nan	siblings2	yes	0.56278608370105	0.667303697240468	210	108	0.40195045651242	0.821902843958824
ASV_24_Streptococcus_nan	age_days_numeric	age_days_numeric	-0.121827811200055	0.153551532559427	210	65	0.428854180757051	0.821902843958824
ASV_39_Gemella_nan	collection_season2	spring	0.44144799974535	0.556119824410877	210	88	0.428362213968402	0.821902843958824
ASV_39_Gemella_nan	siblings2	yes	0.431792029783757	0.564459169164153	210	88	0.447019942084024	0.821902843958824
ASV_35_ASV_35_nan	collection_season2	autumn	-0.402951664343585	0.528409456125324	210	34	0.446600650114541	0.821902843958824
ASV_100_Veillonella_massiliensis	collection_season2	autumn	-0.364246463884146	0.46017987386168	210	45	0.429553871283314	0.821902843958824
ASV_176_Veillonella_nan	age_days_numeric	age_days_numeric	-0.083519868920429	0.104081468103191	210	23	0.423610583599079	0.821902843958824
ASV_49_Streptobacillus_nan	age_days_numeric	age_days_numeric	-0.129522603657405	0.149045788736133	210	30	0.386266871971638	0.821902843958824
ASV_13_Neisseria_nan	collection_season2	spring	0.459801679828197	0.545007185111083	210	31	0.400021154248773	0.821902843958824
ASV_22_ASV_22_nan	collection_season2	spring	0.405788060584737	0.523392737729358	210	42	0.439250772511403	0.821902843958824
ASV_1_Moraxella_nan	collection_season2	autumn	0.607913447528849	0.809737438797931	210	179	0.453690369865271	0.821902843958824
ASV_58_Porphyromonas_nan	collection_season2	autumn	-0.245159513722247	0.355120638322824	210	32	0.490758588678534	0.867339289205811
ASV_49_Streptobacillus_nan	collection_season2	spring	0.276091752255642	0.404611640334725	210	30	0.496120513798626	0.867339289205811
ASV_49_Streptobacillus_nan	collection_season2	autumn	-0.311976070234567	0.461249562550492	210	30	0.499587430582547	0.867339289205811
ASV_176_Veillonella_nan	siblings2	yes	-0.169938478191765	0.262586352654097	210	23	0.519705702779525	0.877881254695144
ASV_18_Klebsiella_nan	siblings2	yes	-0.227028193367755	0.350514185421563	210	29	0.517906974323171	0.877881254695144
ASV_13_Neisseria_nan	collection_season2	winter	0.388785919816566	0.615271885226945	210	31	0.52836430109773	0.880607168496217
ASV_14_Corynebacterium_nan	siblings2	yes	0.164541041177939	0.290118677793884	210	32	0.572501225409545	0.897335756423123
ASV_28_Corynebacterium_nan	collection_season2	spring	-0.225430962915813	0.467830033001882	210	36	0.630673342323483	0.897335756423123
ASV_34_Corynebacterium_nan	collection_season2	winter	-0.10603749799421	0.250264818658734	210	28	0.672568349274677	0.897335756423123
ASV_4_Corynebacterium_nan	siblings2	yes	0.418746694351468	0.919430735448469	210	138	0.650212369337835	0.897335756423123
ASV_8_Corynebacterium_nan	collection_season2	spring	-0.334997092866511	0.778623841148562	210	121	0.667547953014258	0.897335756423123
ASV_8_Corynebacterium_nan	collection_season2	autumn	-0.380117182044062	0.812069566257923	210	121	0.640237006017688	0.897335756423123
