feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Staphylococcus	age_days_numeric	age_days_numeric	-1.76458551984876	0.247208486578282	210	143	4.39312992272801e-11	2.196564961364e-09
Moraxella	age_days_numeric	age_days_numeric	1.685798117711	0.232821475063325	210	180	2.6097554071865e-11	2.196564961364e-09
ASV_22	age_days_numeric	age_days_numeric	0.983780414230105	0.163112628865002	210	42	1.3118933167487e-08	4.37297772249565e-07
Haemophilus	age_days_numeric	age_days_numeric	1.29013507413947	0.287278236232392	210	144	1.46084185648832e-05	0.000365210464122079
Corynebacterium	age_days_numeric	age_days_numeric	-0.951726019888055	0.236028574347637	210	185	8.98624512487615e-05	0.00179724902497523
Staphylococcus	collection_season2	spring	-3.08389650402503	0.785497442566861	210	143	0.000125548136392183	0.00209246893986972
Fusobacterium	age_days_numeric	age_days_numeric	0.738166885552822	0.189866105393361	210	54	0.000154059357761684	0.00220084796802406
Dolosigranulum	age_days_numeric	age_days_numeric	0.843721924313525	0.243987780122373	210	133	0.000717969553630902	0.00897461942038628
Staphylococcus	collection_season2	winter	-2.71413661016367	0.879917686332642	210	143	0.00242054365533314	0.0268949295037016
ASV_35	age_days_numeric	age_days_numeric	0.442843812377688	0.154222309681363	210	34	0.00470243792725703	0.0470243792725703
Prevotella	age_days_numeric	age_days_numeric	0.375258805363682	0.148641135623806	210	49	0.0126755346254579	0.115232132958708
Veillonella	age_days_numeric	age_days_numeric	-0.370824410232587	0.148924571323868	210	61	0.0139103023666937	0.115919186389114
Gemella	collection_season2	winter	1.3730254156828	0.60097252637552	210	89	0.0235644081850362	0.181264678346432
Klebsiella	age_days_numeric	age_days_numeric	-0.356145140886106	0.158271677618346	210	29	0.0255026801465549	0.182162001046821
ASV_63	collection_season2	autumn	-0.816257094591306	0.392314978285277	210	29	0.0387184864434754	0.241990540271721
Klebsiella	collection_season2	spring	-0.829700497177057	0.396186525332091	210	29	0.0374757011691298	0.241990540271721
Dolosigranulum	sex	male	1.69321856032244	0.864465086635148	210	133	0.0541858141443625	0.318740083202133
Gemella	age_days_numeric	age_days_numeric	-0.283869052183289	0.154960575284425	210	89	0.0691159835234971	0.364933061075318
ASV_35	collection_season2	winter	0.964707043051201	0.527226207960704	210	34	0.0693372816043104	0.364933061075318
Fusobacterium	collection_season2	autumn	-1.09193041192872	0.616584164435614	210	54	0.0780650358991522	0.390325179495761
Acinetobacter	sex	male	0.469007509874803	0.279182525949908	210	35	0.0945013645508941	0.4500064978614
Campylobacter	collection_season2	autumn	-0.748731541374502	0.464926906435132	210	33	0.108862654964642	0.474670205242228
Fusobacterium	collection_season2	winter	0.980024045734343	0.615898770261449	210	54	0.113920849258135	0.474670205242228
Haemophilus	collection_season2	winter	1.74605790648206	1.08599889032579	210	144	0.109782737148917	0.474670205242228
Streptococcus	sex	male	0.866125516960624	0.624481511172969	210	182	0.169944985234814	0.679779940939255
Staphylococcus	collection_season2	autumn	-1.09474921310502	0.837677277528567	210	143	0.192743007122269	0.741319258162574
Corynebacterium	collection_season2	winter	1.01686424515419	0.873650822620548	210	185	0.246176785001994	0.747756544575568
Corynebacterium	sex	male	0.854909472363907	0.750356340502154	210	185	0.258585391658271	0.747756544575568
ASV_63	collection_season2	spring	-0.366882167408688	0.35212158496681	210	29	0.299102617830227	0.747756544575568
