feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Neisseria	age_days_numeric	age_days_numeric	-0.692283083917367	0.19803713637836	255	79	0.000601130879288292	0.0685289202388653
Staphylococcus	age_days_numeric	age_days_numeric	-0.541611370126734	0.177034638816028	255	82	0.00257412520039322	0.0780047154700423
Streptobacillus	age_days_numeric	age_days_numeric	-0.565027800512425	0.174729232493117	255	54	0.00146616644557811	0.0780047154700423
Moraxella	age_days_numeric	age_days_numeric	0.458125290263816	0.15071851440618	255	251	0.00273700756035236	0.0780047154700423
ASV_22	HAZ12_2	middle	-3.199454017049	1.06981466537013	255	128	0.00369347252307924	0.0842111735262067
Haemophilus	collection_season2	spring	2.32143421374105	0.811647649384616	255	205	0.00461295194299824	0.0876460869169666
ASV_63	age_days_numeric	age_days_numeric	-0.217523603604882	0.0892222201536324	255	26	0.0157865388566046	0.201328537795283
Campylobacter	collection_season2	winter	-1.00063982821972	0.406125175555087	255	36	0.0147904804867907	0.201328537795283
Streptobacillus	collection_season2	winter	-1.33237735783597	0.546960433844148	255	54	0.015894358246996	0.201328537795283
Gemella	age_days_numeric	age_days_numeric	-0.303747138756704	0.13048983110397	255	54	0.0210780991831013	0.218445755170323
Neisseria	collection_season2	autumn	-1.53280005022961	0.655446583309591	255	79	0.0201837857889642	0.218445755170323
Corynebacterium	collection_season2	winter	1.37128468320783	0.6223052074693	255	230	0.02879250189752	0.27352876802644
Alloprevotella	age_days_numeric	age_days_numeric	-0.3804375979448	0.184898295303617	255	60	0.0411312801571092	0.292517616475263
Gemella	collection_season2	winter	-0.826058213110211	0.406344708612333	255	54	0.0436210480708726	0.292517616475263
ASV_35	collection_season2	winter	-1.00237529759119	0.472987878447523	255	56	0.035618374120168	0.292517616475263
ASV_22	age_days_numeric	age_days_numeric	-0.356284124378167	0.171074830640857	255	128	0.0387700129953628	0.292517616475263
ASV_22	HAZ12_2	low	-2.31642697429421	1.12210829201567	255	128	0.0421968834608005	0.292517616475263
Staphylococcus	HAZ12_2	low	2.14312463762332	1.06342208103635	255	82	0.0472120662666305	0.299009753021993
Streptococcus	age_days_numeric	age_days_numeric	-0.35829117442003	0.188794976705927	255	224	0.0594087114240663	0.356452268544398
ASV_35	age_days_numeric	age_days_numeric	-0.287427612936577	0.15862138374515	255	56	0.071710091934495	0.378111791334605
Veillonella	collection_season2	winter	-0.569088274898738	0.315224143347479	255	35	0.0729689421873798	0.378111791334605
ASV_22	collection_season2	autumn	-1.09263907007039	0.604482613381209	255	128	0.0718938169778915	0.378111791334605
Porphyromonas	collection_season2	winter	-1.03169157633786	0.581087022888526	255	76	0.0775308664216488	0.38428342487252
Campylobacter	collection_season2	autumn	-0.716739973141386	0.418185206406639	255	36	0.0879021209425424	0.385416991824994
Veillonella	age_days_numeric	age_days_numeric	-0.186957534500165	0.10828712636355	255	35	0.0860385472086781	0.385416991824994
Acinetobacter	age_days_numeric	age_days_numeric	0.122468576060788	0.0701677445077423	255	27	0.0826921329911522	0.385416991824994
Corynebacterium	collection_season2	spring	-1.00643707724026	0.640782783485456	255	230	0.117627813347669	0.496650767467936
Dolosigranulum	collection_season2	spring	-1.16121081044611	0.766648361714181	255	200	0.131171701062153	0.534056211467339
