feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Neisseria	age_days_numeric	age_days_numeric	-0.692283083917367	0.19803713637836	255	79	0.000601130879288292	0.0685289202388653
Staphylococcus	age_days_numeric	age_days_numeric	-0.541611370126734	0.177034638816028	255	82	0.00257412520039322	0.0780047154700423
Streptobacillus	age_days_numeric	age_days_numeric	-0.565027800512425	0.174729232493117	255	54	0.00146616644557811	0.0780047154700423
Moraxella	age_days_numeric	age_days_numeric	0.458125290263816	0.15071851440618	255	251	0.00273700756035236	0.0780047154700423
ASV_22	HAZ12_2	middle	-3.199454017049	1.06981466537013	255	128	0.00369347252307924	0.0842111735262067
Haemophilus	collection_season2	spring	2.32143421374105	0.811647649384616	255	205	0.00461295194299824	0.0876460869169666
ASV_63	age_days_numeric	age_days_numeric	-0.217523603604882	0.0892222201536324	255	26	0.0157865388566046	0.201328537795283
Campylobacter	collection_season2	winter	-1.00063982821972	0.406125175555087	255	36	0.0147904804867907	0.201328537795283
Streptobacillus	collection_season2	winter	-1.33237735783597	0.546960433844148	255	54	0.015894358246996	0.201328537795283
Gemella	age_days_numeric	age_days_numeric	-0.303747138756704	0.13048983110397	255	54	0.0210780991831013	0.218445755170323
Neisseria	collection_season2	autumn	-1.53280005022961	0.655446583309591	255	79	0.0201837857889642	0.218445755170323
